created_at,date,id,tweet_on_twitter,full_text,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,quoted_status,user,place,contributors,retweeted_status,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,favorite_count,lang,URL_link,topics,narratives,source_bias
2020-05-09 10:49:02+00:00,2020-05-09,1.26E+18,https://twitter.com/pradiggitydog/status/1259072885194240000,“Llamas” can lead to many millionaires after all. https://t.co/ZSBRaExfyx,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZSBRaExfyx', 'expanded_url': 'https://twitter.com/nytimes/status/1258083611682770952', 'display_url': 'twitter.com/nytimes/status…', 'indices': [50, 73]}]}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,"{'created_at': 'Wed May 06 17:18:01 +0000 2020', 'id': 1258083611682770952, 'id_str': '1258083611682770952', 'full_text': 'Llamas have long been part of virus and antibody studies. Winter, a 4-year-old llama with great eyelashes in Belgium, may one day lead scientists to a treatment for the coronavirus. https://t.co/3bfIgMMEhg', 'truncated': False, 'display_text_range': [0, 205], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3bfIgMMEhg', 'expanded_url': 'https://nyti.ms/3dlNncD', 'display_url': 'nyti.ms/3dlNncD', 'indices': [182, 205]}]}, 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 807095, 'id_str': '807095', 'name': 'The New York Times', 'screen_name': 'nytimes', 'location': 'New York City', 'description': 'News tips? Share them here: https://t.co/ghL9OoYKMM', 'url': 'http://t.co/ahvuWqicF9', 'entities': {'url': {'urls': [{'url': 'http://t.co/ahvuWqicF9', 'expanded_url': 'http://www.nytimes.com/', 'display_url': 'nytimes.com', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/ghL9OoYKMM', 'expanded_url': 'http://nyti.ms/2FVHq9v', 'display_url': 'nyti.ms/2FVHq9v', 'indices': [28, 51]}]}}, 'protected': False, 'followers_count': 46998359, 'friends_count': 909, 'listed_count': 200389, 'created_at': 'Fri Mar 02 20:41:42 +0000 2007', 'favourites_count': 18431, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 402081, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/807095/1584666392', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '607696', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3248, 'favorite_count': 8943, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","{'id': 230683506, 'id_str': '230683506', 'name': 'Ryan 🖤 #BLM ミ☆', 'screen_name': 'pradiggitydog', 'location': '🎰', 'description': '18 | Favorite amigas: @CassieScerbo and @angelina_alexon | Loves dancing water | Arcade nerd | Sports fan | CoC player |', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 226, 'friends_count': 1653, 'listed_count': 0, 'created_at': 'Sun Dec 26 09:58:06 +0000 2010', 'favourites_count': 36227, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 29533, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1270162160153292800/w2pnHE63_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1270162160153292800/w2pnHE63_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/230683506/1593724829', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}","{'id': 'd374fb61a20fb74f', 'url': 'https://api.twitter.com/1.1/geo/id/d374fb61a20fb74f.json', 'place_type': 'admin', 'name': 'Nevada', 'full_name': 'Nevada, USA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-120.00574, 35.002086], [-114.039649, 35.002086], [-114.039649, 42.002208], [-120.00574, 42.002208]]]}, 'attributes': {}}",,,TRUE,1.26E+18,1.26E+18,"{'url': 'https://t.co/ZSBRaExfyx', 'expanded': 'https://twitter.com/nytimes/status/1258083611682770952', 'display': 'twitter.com/nytimes/status…'}",0,0,en,https://twitter.com/nytimes/status/1258083611682770952,Cure,Llamas,Left
2020-05-09 10:49:02+00:01,2020-05-09,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Natural Oils/Herbs,not available
2020-05-09 10:49:02+00:02,2020-05-09,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Prevention,Prevention: Social Distancing,not available
2020-05-09 10:49:02+00:03,2020-05-09,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Asteroid Hitting Earth,not available
2020-05-09 10:49:02+00:04,2020-05-09,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Cocaine,not available
2020-05-09 10:49:02+00:05,2020-05-09,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Religion,not available
2020-05-09 10:49:02+00:06,2020-05-09,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Hot Air/Steam,not available
2020-05-09 10:49:02+00:07,2020-05-09,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Inject Disinfectants,not available
2020-05-09 10:49:02+00:08,2020-05-09,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Cure,Llamas,not available
2020-05-09 10:49:02+00:09,2020-05-09,0,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,Origin,Wuhan Lab,not available
2020-05-13 00:20:39+00:00,2020-05-13,1.26E+18,https://twitter.com/DavidDaShii/status/1260364297957449729,I’ll get a 🦙 tatted on me if it ends this shit https://t.co/sl19hgnSkW,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sl19hgnSkW', 'expanded_url': 'https://twitter.com/nytimes/status/1258083611682770952', 'display_url': 'twitter.com/nytimes/status…', 'indices': [47, 70]}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'created_at': 'Wed May 06 17:18:01 +0000 2020', 'id': 1258083611682770952, 'id_str': '1258083611682770952', 'full_text': 'Llamas have long been part of virus and antibody studies. Winter, a 4-year-old llama with great eyelashes in Belgium, may one day lead scientists to a treatment for the coronavirus. https://t.co/3bfIgMMEhg', 'truncated': False, 'display_text_range': [0, 205], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3bfIgMMEhg', 'expanded_url': 'https://nyti.ms/3dlNncD', 'display_url': 'nyti.ms/3dlNncD', 'indices': [182, 205]}]}, 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 807095, 'id_str': '807095', 'name': 'The New York Times', 'screen_name': 'nytimes', 'location': 'New York City', 'description': 'News tips? Share them here: https://t.co/ghL9OoYKMM', 'url': 'http://t.co/ahvuWqicF9', 'entities': {'url': {'urls': [{'url': 'http://t.co/ahvuWqicF9', 'expanded_url': 'http://www.nytimes.com/', 'display_url': 'nytimes.com', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/ghL9OoYKMM', 'expanded_url': 'http://nyti.ms/2FVHq9v', 'display_url': 'nyti.ms/2FVHq9v', 'indices': [28, 51]}]}}, 'protected': False, 'followers_count': 46947199, 'friends_count': 910, 'listed_count': 200264, 'created_at': 'Fri Mar 02 20:41:42 +0000 2007', 'favourites_count': 18431, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 401344, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/807095/1584666392', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '607696', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3258, 'favorite_count': 8954, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","{'id': 989920584, 'id_str': '989920584', 'name': 'PYSCHODAVE', 'screen_name': 'DavidDaShii', 'location': 'West Perrine, FL', 'description': '🇵🇹⚽️', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 316, 'friends_count': 214, 'listed_count': 1, 'created_at': 'Wed Dec 05 01:19:52 +0000 2012', 'favourites_count': 11398, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 14164, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'EBEBEB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246125389287755778/EyQ7TCie_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246125389287755778/EyQ7TCie_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/989920584/1582724613', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '990000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}","{'id': 'ff027e94f4fa0676', 'url': 'https://api.twitter.com/1.1/geo/id/ff027e94f4fa0676.json', 'place_type': 'city', 'name': 'West Perrine', 'full_name': 'West Perrine, FL', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-80.378581, 25.596099], [-80.347157, 25.596099], [-80.347157, 25.613946], [-80.378581, 25.613946]]]}, 'attributes': {}}",,,TRUE,1.26E+18,1.26E+18,"{'url': 'https://t.co/sl19hgnSkW', 'expanded': 'https://twitter.com/nytimes/status/1258083611682770952', 'display': 'twitter.com/nytimes/status…'}",0,5,en,https://twitter.com/nytimes/status/1258083611682770952,Cure,Llamas,Left
